Data,A509,A517,A529,A531,A557,A603,A604,A607,A610,A611,A618,A624,A625,A626,A629,A630,A635,A706,A744,Label
2018-12-25,4.2,1.6,7.800000000000001,12.200000000000001,22.0,5.2,29.799999999999997,4.6,16.2,0.0,28.799999999999997,19.599999999999994,1.0,0.2,2.8000000000000003,2.4000000000000004,0.0,0.0,0.8,105853292939.93846
2018-12-26,8.599999999999998,0.6,17.0,6.8,23.4,1.8,4.6,3.0,6.800000000000001,0.0,7.200000000000001,8.0,12.4,3.8,0.2,0.0,0.0,0.2,1.0,118829287117.78462
2018-12-27,0.2,9.799999999999999,8.6,18.4,6.200000000000001,0.2,2.6,1.7999999999999998,23.199999999999996,0.0,20.8,23.0,6.2,0.2,0.0,0.0,0.0,0.4,0.0,118989270258.70769
2018-12-28,6.8,24.400000000000002,9.399999999999999,0.6000000000000001,9.8,0.0,8.0,7.000000000000001,7.600000000000001,0.0,22.2,12.6,5.8,1.0,0.0,3.0,0.0,0.2,0.0,119548249948.3077
2018-12-29,5.6,15.2,0.4,0.0,1.4,0.0,6.0,3.8000000000000007,0.0,0.0,0.0,4.2,0.2,6.6,17.4,4.6000000000000005,0.0,0.2,2.8000000000000003,111771843806.27692
2018-12-30,0.2,3.0000000000000004,0.0,0.0,10.8,0.0,0.0,0.0,0.2,0.0,12.8,16.599999999999998,0.4,0.0,21.8,0.6000000000000001,0.0,0.2,0.2,114539215590.15384
2018-12-31,4.4,49.4,0.0,0.0,9.999999999999998,18.400000000000002,4.8,0.0,12.6,0.0,1.2,1.8,0.0,0.0,1.8000000000000003,0.4,0.0,0.4,0.0,113559496184.12308
2019-01-01,0.2,0.0,0.2,1.2,1.0,5.4,0.0,0.0,2.2,0.0,19.599999999999998,0.8,0.0,0.8,0.0,0.2,31.799999999999997,0.2,0.8,110145122510.76923
2019-01-02,0.0,1.4,7.000000000000001,30.599999999999998,42.0,0.2,0.4,0.0,19.799999999999997,0.0,59.8,17.8,0.0,4.6000000000000005,1.8,0.0,2.4,0.2,0.0,98300849784.22932
2019-01-03,2.2,0.0,0.0,1.7999999999999998,21.4,0.0,0.2,0.0,27.599999999999998,0.0,38.2,22.0,3.2,15.6,0.0,0.0,0.2,0.0,0.4,79525247940.46538
2019-01-04,25.4,46.2,17.0,37.0,20.4,16.0,38.2,31.999999999999996,65.6,0.0,3.6,6.4,3.0,94.2,50.8,9.2,32.0,4.4,50.2,127377494350.76923
2019-01-05,12.4,5.0,31.799999999999997,12.2,1.0,29.8,4.6,0.2,46.800000000000004,0.0,32.2,5.4,4.6000000000000005,26.799999999999997,25.2,18.2,34.2,7.6,35.2,122818822112.49231
2019-01-06,0.4,0.0,1.2,0.8,0.2,0.0,0.2,0.0,4.2,0.0,0.8,0.4,0.0,11.799999999999999,0.0,0.0,3.4000000000000004,2.0,1.2,117034188331.32307
2019-01-07,0.4,0.0,5.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,103315656069.9077
2019-01-08,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,11.0,15.4,11.6,98998355059.60385
2019-01-09,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,111539696737.18654
2019-01-10,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,5.6,69113505264.47308
2019-01-11,0.6000000000000001,0.0,0.0,1.8,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,15.999999999999998,9.6,99357488948.58846
2019-01-12,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,22.0,95351746976.89615
2019-01-13,9.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.4,0.2,0.0,89310976155.6827
2019-01-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,13.2,28.6,0.0,98630341268.38654
2019-01-15,7.6,0.0,6.0,9.2,0.0,0.0,0.0,0.0,11.600000000000001,0.2,0.0,2.6,0.0,0.2,0.0,0.0,0.4,5.800000000000001,0.0,100605781783.63077
2019-01-16,23.0,0.0,1.0,1.4,0.0,10.2,0.0,0.0,14.2,0.0,12.6,9.399999999999999,0.2,3.5999999999999996,1.6,0.0,12.4,2.5999999999999996,0.8,95048232381.04616
2019-01-17,17.400000000000002,0.0,0.8,6.2,0.0,0.2,7.0,0.0,17.799999999999997,0.0,0.4,0.4,0.0,0.2,0.0,0.0,3.6,19.4,11.799999999999997,95306488679.20769
2019-01-18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.1999999999999997,0.0,0.0,0.0,11.4,3.2000000000000006,0.0,4.0,94010141948.06154
2019-01-19,0.8,0.0,11.8,5.2,0.0,0.0,0.0,0.0,0.4,16.0,6.6000000000000005,0.2,0.0,1.5999999999999999,0.0,0.0,7.6,3.0,0.0,99477317041.23077
2019-01-20,31.999999999999993,0.0,0.4,26.6,0.0,31.400000000000002,0.0,0.0,19.000000000000004,0.0,6.6000000000000005,13.2,4.2,3.4000000000000004,0.0,0.0,3.8,0.0,3.4000000000000004,72067149241.63461
2019-01-21,19.0,0.0,0.2,13.399999999999999,12.2,0.2,0.0,0.0,10.0,0.0,33.2,0.6000000000000001,1.4,0.2,52.4,7.800000000000001,0.2,2.8000000000000003,2.4000000000000004,93035809611.525
2019-01-22,0.2,0.0,16.0,0.2,0.2,0.0,3.6,0.0,0.2,0.0,0.6000000000000001,5.2,0.0,2.0,12.000000000000002,14.200000000000001,0.4,0.2,0.0,105519834245.9077
2019-01-23,1.8,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.399999999999999,3.8,4.4,0.2,0.0,102751741936.94038
2019-01-24,21.199999999999996,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,12.2,4.000000000000001,2.0,20.599999999999998,5.8,68725219315.7173
2019-01-25,13.0,4.6,0.6000000000000001,7.200000000000001,1.0,30.6,0.0,0.0,11.799999999999999,35.0,11.999999999999998,48.400000000000006,2.6,20.0,14.6,13.799999999999999,5.2,11.600000000000001,21.0,93823787034.29424
2019-01-26,1.0,0.4,5.800000000000001,4.8,0.0,1.0,0.6000000000000001,0.0,8.8,1.2,1.4,0.4,0.0,0.4,0.0,2.4000000000000004,15.6,3.6,0.2,110711063402.33846
2019-01-27,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2.6,0.6000000000000001,0.4,105349638236.55385
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,105761794359.13846
2019-01-29,0.0,0.0,0.2,17.400000000000002,0.0,0.0,0.0,0.0,0.8,2.4,0.0,6.6000000000000005,0.0,0.0,0.0,0.0,2.4,0.0,0.0,100807740798.03076
2019-01-30,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,103152735350.15384
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,82680268245.37115
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,105699391692.8
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,101564487849.35385
2019-02-03,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99496455416.12308
2019-02-04,18.2,0.8,4.800000000000001,1.7999999999999998,11.399999999999999,22.6,0.0,0.0,6.4,0.0,17.6,0.0,0.0,44.60000000000001,0.0,1.2,7.0,86.80000000000001,6.8,92276621378.5577
2019-02-05,20.4,2.1999999999999997,0.6000000000000001,0.4,5.2,40.000000000000014,7.800000000000001,1.4000000000000001,35.999999999999986,0.2,36.99999999999999,5.800000000000001,29.599999999999998,10.199999999999998,43.99999999999999,1.0,1.9999999999999998,2.4,0.0,105126073891.44615
2019-02-06,51.8,18.8,9.200000000000001,15.0,4.0,7.4,1.8,0.4,7.0,7.6,1.2000000000000002,2.0,4.0,18.8,0.8,2.4000000000000004,60.8,26.8,59.0,88147527613.04616
2019-02-07,0.4,22.2,2.4000000000000004,1.5999999999999999,85.6,16.999999999999996,6.6000000000000005,3.0,28.000000000000018,0.0,27.6,35.80000000000001,69.6,1.8,55.800000000000004,21.8,4.2,0.0,0.2,128345515352.61539
2019-02-08,0.0,0.0,0.2,0.2,16.4,0.0,0.0,0.0,4.4,0.0,0.6000000000000001,0.2,0.4,0.0,12.6,0.6000000000000001,1.0,2.8,0.0,121011077856.49231
2019-02-09,0.0,0.0,0.0,0.0,12.399999999999999,0.0,0.0,0.0,0.6000000000000001,0.0,11.0,0.2,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.0,110535483262.03076
2019-02-10,0.0,41.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.4,0.2,0.0,113062487296.0
2019-02-11,0.0,0.0,28.2,0.8,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.4,0.0,0.0,20.2,0.6000000000000001,0.0,102041573056.98462
2019-02-12,0.0,0.0,1.6,0.2,3.4,27.6,0.0,0.0,10.0,17.2,41.0,1.2,24.0,3.0,0.0,0.0,2.2,6.8,8.4,87688724588.3077
2019-02-13,13.399999999999999,32.800000000000004,0.8,0.6000000000000001,0.6000000000000001,75.60000000000001,6.6000000000000005,2.9999999999999996,65.80000000000001,15.200000000000001,112.60000000000001,51.800000000000004,2.8000000000000003,16.599999999999998,7.4,14.6,30.799999999999997,28.999999999999996,4.4,105397127455.50769
2019-02-14,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.4,4.2,0.2,0.8,1.2,0.0,1.2,0.0,0.2,0.2,0.0,0.2,123476638050.46153
2019-02-15,1.0,0.0,0.4,0.2,2.0,0.0,0.0,0.0,4.4,0.4,1.0,0.2,0.0,0.0,0.0,3.4000000000000004,2.4,1.4,3.0,114228477140.67693
2019-02-16,37.20000000000002,2.5999999999999996,25.199999999999996,29.999999999999996,13.4,3.000000000000001,3.2,1.2,3.8000000000000007,8.799999999999997,9.6,8.2,11.200000000000001,11.600000000000001,18.199999999999996,9.599999999999998,39.400000000000006,31.799999999999994,40.800000000000004,94604439514.58461
2019-02-17,17.2,5.0,4.0,3.4000000000000004,3.4000000000000004,5.6,13.000000000000002,2.4,9.399999999999999,4.4,14.000000000000002,19.4,24.599999999999998,1.4,4.8,3.6,10.400000000000002,7.2,5.6000000000000005,122313538762.83076
2019-02-18,0.4,1.9999999999999998,4.8,15.999999999999998,4.4,23.0,0.8,0.2,4.6000000000000005,54.2,41.0,9.799999999999999,11.6,8.0,1.8,0.2,7.4,11.2,0.0,103068405060.92308
2019-02-19,0.2,8.8,17.599999999999998,1.6,1.4000000000000001,4.8,87.2,62.2,11.199999999999994,8.399999999999999,11.399999999999999,7.200000000000001,12.2,4.8,34.00000000000001,65.2,8.4,0.4,0.0,135161823334.4
2019-02-20,8.8,0.4,4.6,3.0000000000000004,7.2,18.0,0.0,2.6,27.6,0.0,11.0,7.000000000000001,50.39999999999999,13.399999999999999,4.0,0.0,0.0,19.0,1.4,109266723572.18462
2019-02-21,0.6000000000000001,18.200000000000003,15.600000000000001,5.0,17.599999999999998,1.2,5.4,13.4,19.399999999999988,0.0,5.200000000000001,12.999999999999995,13.6,1.2,8.2,4.2,14.2,2.0,1.5999999999999999,139055546169.1077
2019-02-22,12.000000000000002,0.4,2.4,24.0,0.2,0.2,0.2,0.2,0.6000000000000001,0.0,0.0,0.2,0.0,8.0,0.0,0.2,24.8,7.199999999999999,15.999999999999998,124369209192.61539
2019-02-23,0.4,0.0,0.6000000000000001,0.2,0.2,0.4,0.0,0.0,0.4,11.6,0.0,0.0,4.2,3.8000000000000003,0.0,0.0,0.4,0.2,0.6000000000000001,109442811813.41539
2019-02-24,2.4,0.0,3.8000000000000007,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,112062964054.64615
2019-02-25,12.2,0.0,4.000000000000001,14.6,2.4,9.4,0.0,0.0,7.0,20.2,18.8,0.0,3.8,9.6,0.0,0.0,8.4,1.0,0.6,72642119380.28076
2019-02-26,30.6,0.4,6.8000000000000025,43.4,37.0,8.8,0.0,0.0,32.4,2.2,18.799999999999997,24.999999999999996,16.4,2.2,1.8,0.0,22.799999999999997,23.4,25.4,87231863815.87692
2019-02-27,4.6000000000000005,4.000000000000001,5.8000000000000025,6.6,9.200000000000001,17.400000000000002,9.000000000000002,16.2,14.599999999999998,0.4,2.6,28.999999999999996,1.4,0.2,5.2,18.0,1.0,8.8,5.0,121338435855.75385
2019-02-28,3.0,0.4,5.400000000000002,23.2,14.599999999999998,25.6,34.2,27.799999999999997,10.4,13.799999999999999,8.6,13.2,4.800000000000001,32.199999999999996,0.0,61.4,20.2,8.799999999999999,11.799999999999999,65931968393.84615
2019-03-01,32.99999999999999,36.2,4.800000000000002,31.2,0.6000000000000001,4.8,13.0,0.0,1.9999999999999998,0.0,0.0,4.6,0.0,1.6,5.6,33.2,12.6,22.599999999999998,11.000000000000002,137329905313.47693
2019-03-02,25.4,10.8,7.0000000000000036,28.400000000000002,11.0,41.00000000000001,7.6,0.0,115.60000000000001,24.8,17.999999999999996,11.2,11.4,57.20000000000001,4.8,7.6,57.80000000000001,16.999999999999996,5.6,123953509813.16924
2019-03-03,10.0,5.6000000000000005,9.200000000000005,12.600000000000001,0.2,1.6,0.6000000000000001,0.0,4.0,12.6,0.0,0.2,0.0,7.4,0.0,0.0,27.400000000000002,17.8,19.0,144973967742.03076
2019-03-04,10.2,4.0,8.200000000000003,11.2,4.4,4.0,0.0,0.0,1.2000000000000002,23.799999999999997,4.199999999999999,11.799999999999999,5.2,13.999999999999998,50.400000000000006,0.0,17.2,7.0,35.8,141391506973.53845
2019-03-05,0.0,0.0,8.600000000000003,2.6,0.0,0.2,0.0,2.2,0.0,1.2,0.2,3.4000000000000004,0.0,0.2,1.4,16.8,7.6000000000000005,16.8,0.0,122180297796.92308
2019-03-06,22.8,0.0,6.200000000000003,1.0,5.8,0.0,1.2,0.0,0.4,0.0,0.0,2.0,0.0,0.0,15.4,19.2,4.800000000000001,14.4,2.8000000000000003,123228196302.76923
2019-03-07,3.2,0.0,4.600000000000001,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.2,7.0,3.6,0.6000000000000001,122197674946.95384
2019-03-08,0.2,0.0,4.800000000000002,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.2,0.0,0.0,0.0,0.0,4.2,0.2,0.0,115791469745.23077
2019-03-09,0.0,0.0,4.200000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,8.4,3.2,0.0,0.0,0.0,0.0,2.2,0.2,9.6,115610517541.37885
2019-03-10,58.0,0.0,8.000000000000002,0.0,0.0,2.6,0.0,0.0,15.799999999999997,0.4,77.0,9.6,0.0,7.8,0.0,0.0,10.400000000000002,4.8,1.0,119749697427.6923
2019-03-11,1.0,14.2,5.400000000000002,3.2,0.0,5.4,14.600000000000001,38.2,20.6,1.0,88.60000000000001,22.799999999999997,0.0,16.0,5.4,1.9999999999999998,9.200000000000001,7.0,0.2,134256358291.6923
2019-03-12,6.6000000000000005,0.6,4.800000000000002,14.8,0.2,0.2,0.0,0.2,0.2,13.0,0.4,0.2,0.0,0.4,0.0,0.0,8.799999999999999,3.2,0.6000000000000001,135037660644.43077
2019-03-13,0.0,0.0,4.600000000000001,0.4,5.4,14.2,0.0,0.0,17.8,0.4,1.4,2.2,0.0,2.4,0.0,0.0,0.2,0.0,0.0,107268371026.45192
2019-03-14,11.6,7.6000000000000005,2.6,17.2,1.2,0.2,0.0,0.0,0.2,0.0,6.4,22.4,13.0,2.8,0.0,0.0,23.0,18.599999999999998,4.2,132624878954.33846
2019-03-15,30.0,11.399999999999999,3.0000000000000004,0.2,34.0,10.2,1.8,0.0,18.0,3.8000000000000003,7.3999999999999995,1.6,12.0,25.0,0.0,2.4000000000000004,23.4,9.4,2.4000000000000004,134877895108.92308
2019-03-16,8.599999999999998,0.6000000000000001,2.4,6.4,12.4,4.6000000000000005,0.2,0.0,5.0,2.8000000000000003,50.00000000000001,0.4,2.0,0.8,0.0,0.2,15.8,39.800000000000004,0.0,141883926512.24615
2019-03-17,2.0,0.0,0.6000000000000001,10.6,3.2,1.2000000000000002,2.0,11.2,1.2,13.2,0.6000000000000001,8.600000000000001,2.4,46.800000000000004,0.4,33.800000000000004,27.2,30.4,26.799999999999997,122952435781.16924
2019-03-18,0.4,23.2,0.6000000000000001,15.4,2.6,17.2,0.2,0.6,32.2,1.9999999999999998,3.1999999999999997,34.0,7.6,13.799999999999997,5.6000000000000005,4.2,5.800000000000001,16.8,1.2,97116916564.67693
2019-03-19,0.0,7.0,1.5999999999999999,1.0,10.799999999999999,14.2,37.4,0.0,8.4,6.4,41.800000000000004,12.4,0.0,1.4,0.8,10.799999999999999,12.000000000000002,7.8,0.0,140823456565.16922
2019-03-20,4.000000000000001,46.8,2.6,0.0,1.4,4.0,8.0,9.200000000000001,22.0,0.4,15.799999999999999,6.200000000000001,1.5999999999999999,12.6,0.4,0.2,10.600000000000001,3.2000000000000006,3.8000000000000003,141456517505.96924
2019-03-21,1.7999999999999998,3.6,2.4,3.4000000000000004,2.4,33.6,0.0,2.0,26.6,5.4,42.2,3.0,0.4,0.8,2.6,1.5999999999999999,28.599999999999998,2.8,0.4,121063906097.19423
2019-03-22,1.4,16.000000000000004,1.9999999999999998,0.6000000000000001,10.8,7.000000000000001,1.6,6.4,26.799999999999994,2.2,68.6,10.2,1.2,13.4,3.4000000000000004,9.400000000000002,4.000000000000001,2.0,0.0,136097005701.9077
2019-03-23,0.0,0.4,1.5999999999999999,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,1.0,0.4,0.0,0.0,134669404605.04616
2019-03-24,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,24.0,0.4,0.2,0.2,0.0,128941455275.32307
2019-03-25,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,126176274071.63077
2019-03-26,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,117084182992.70192
2019-03-27,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,13.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,110147576436.075
2019-03-28,0.0,0.0,0.2,0.0,1.2,38.6,7.199999999999999,0.8,23.799999999999997,0.2,36.0,0.0,0.0,2.0,1.2000000000000002,12.0,17.0,0.0,0.0,115138975393.33076
2019-03-29,0.0,5.000000000000001,0.2,0.0,10.0,14.399999999999999,0.2,0.0,23.0,1.0,43.99999999999999,0.0,2.6000000000000005,1.2000000000000002,4.3999999999999995,11.999999999999998,2.4000000000000004,1.0,0.0,138258381278.52307
2019-03-30,0.2,1.0,0.0,0.0,1.2,0.2,0.2,1.2000000000000002,0.4,0.0,6.800000000000001,0.0,0.0,0.2,0.2,0.8,0.4,0.0,0.0,143832119358.94232
2019-03-31,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.6000000000000001,0.0,34.400000000000006,0.0,0.4,0.0,0.0,6.6000000000000005,0.0,0.2,0.0,117576975174.81923
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66068866789.940865
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,0.0,0.0,0.0,0.2,1.0,0.2,0.0,83055312679.01106
2019-04-03,0.0,3.4000000000000004,0.2,0.0,7.6000000000000005,0.0,0.4,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,97302281135.26154
2019-04-04,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,87738642985.35385
2019-04-05,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.2,0.4,70203947976.98077
2019-04-06,18.400000000000002,51.8,0.0,7.0,15.6,0.0,0.0,0.0,0.8,0.0,12.4,,0.2,18.0,0.0,0.2,8.0,38.0,0.2,111255816656.73846
2019-04-07,45.599999999999994,15.399999999999999,0.0,25.399999999999995,0.0,0.0,0.0,0.0,0.4,0.0,0.2,,0.0,0.0,0.0,0.0,4.4,13.6,15.399999999999999,113295165282.46153
2019-04-08,9.4,0.0,0.0,10.199999999999998,5.2,44.6,0.0,0.0,10.600000000000001,0.8,5.6,,16.0,26.8,10.6,11.0,7.800000000000001,15.799999999999999,28.999999999999996,98237591092.37596
2019-04-09,8.600000000000001,15.0,0.0,9.999999999999998,6.400000000000001,45.800000000000004,3.0,1.4,56.00000000000001,39.2,25.799999999999997,,1.2,24.199999999999996,0.0,2.4000000000000004,17.599999999999998,6.6000000000000005,1.2000000000000002,115187883365.72404
2019-04-10,0.6000000000000001,17.4,0.0,0.0,0.2,12.200000000000001,0.2,5.2,26.799999999999997,2.6,53.6,,0.0,1.8,5.4,5.6000000000000005,11.6,0.8,1.0,104745706945.60193
2019-04-11,0.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8,,0.0,0.0,0.2,0.2,0.2,0.0,0.0,95471738834.20961
2019-04-12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,79108274116.425
2019-04-13,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.4,0.2,0.0,85411794825.34808
2019-04-14,35.60000000000001,0.0,0.4,78.80000000000003,1.8,6.6000000000000005,0.0,0.0,1.4,2.8,5.4,,0.0,6.8,0.0,0.0,35.39999999999999,25.6,33.4,98872449488.98462
2019-04-15,6.800000000000001,0.6000000000000001,13.799999999999999,0.6000000000000001,13.6,2.8000000000000007,0.0,0.0,9.6,3.8,5.0,,4.8,3.6000000000000005,16.599999999999998,10.600000000000001,8.400000000000002,0.8,0.2,101945020452.62212
2019-04-16,10.200000000000001,1.0,24.199999999999996,0.8,2.6,0.2,0.6000000000000001,1.0,1.0,0.0,0.2,,0.2,19.2,0.0,0.6000000000000001,3.2,0.2,0.0,102219574216.86154
2019-04-17,10.0,4.8,6.000000000000001,21.400000000000002,10.999999999999998,0.0,13.399999999999999,17.400000000000002,3.5999999999999996,1.8,20.6,,10.799999999999999,1.0,4.800000000000001,2.2,12.799999999999999,10.399999999999999,7.0,111954113567.50769
2019-04-18,0.0,0.0,0.8,0.0,0.2,0.2,0.6000000000000001,12.0,13.399999999999999,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79099392659.19423
2019-04-19,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.4,0.2,82521289569.96346
2019-04-20,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,85816486756.43077
2019-04-21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,69865575296.97308
2019-04-22,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,73721231834.74808
2019-04-23,2.4000000000000004,0.0,0.0,0.0,0.0,60.4,0.4,0.0,36.4,0.0,55.4,,0.4,1.8,0.0,0.6000000000000001,0.4,0.0,1.8,84745809163.44183
2019-04-24,0.6000000000000001,1.0,0.0,0.0,1.4,0.6000000000000001,0.0,2.0,1.0,0.0,0.6000000000000001,,0.4,0.2,0.0,0.0,0.6000000000000001,2.4000000000000004,0.2,86890487355.9077
2019-04-25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.2,0.0,83705944402.33414
2019-04-26,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,3.5999999999999996,4.0,86978514653.93605
2019-04-27,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.4,0.2,85966530311.87692
2019-04-28,9.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999999,75961479610.57884
2019-04-29,12.2,1.5999999999999999,10.799999999999999,12.599999999999998,0.0,11.6,0.8,5.800000000000001,10.799999999999999,7.800000000000001,2.1999999999999997,,0.0,19.999999999999996,0.0,0.4,20.0,12.399999999999999,6.0,93651971426.46153
2019-04-30,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.199999999999999,,0.0,0.0,0.0,0.0,0.2,0.2,0.2,81438912614.02644
2019-05-01,0.0,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,73901146582.64615
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74569890861.29231
2019-05-03,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,74066329877.66154
2019-05-04,5.2,0.0,0.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,5.6000000000000005,11.399999999999999,0.0,74238431899.56923
2019-05-05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.6,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,73538444201.35385
2019-05-06,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,1.4,0.0,0.0,0.0,0.2,0.0,75042795523.93846
2019-05-07,0.2,0.0,0.0,0.0,1.2,3.8000000000000003,2.2,3.2,6.800000000000001,0.0,8.4,,0.0,3.2,0.0,19.0,2.6,7.2,0.0,47711754313.96923
